label,text
destroied,고 발생 상황 기상 상황 산양 저수지 인근 는 그림 와 반경 이내 곳 강우 관측소 가 그림 참조 산양 저수지 북동쪽 떨어진 장호원 관측소 시간 누적 강우 최대 의미 시간 강우 최다 나타났으며 강우 은 나타남 산양 저수지 북서
ship,할 유압유 교환 시 유 탱크 하부 쌓인 슬러 소제 유압 라인 수리 시 분해 커플링 소켓 불순물 수분 유입 되 해양 환경관리공단 청룡 좌현 주기관 크랭크 핀 절손 선명 총톤수 선박 주요 치수 주기관 출력 건조 일손 상 범위 청
ship,선원 부주 로 문어 가 사려 감독 하 투승 작업 선원 위치 작업 안전 관리 감독 함 교훈 시사점 어선 통발 조업 할 경우 작업자 옷 신체 일부 가 어구 줄 감기 안전사고 가 발생 위험 경험 숙련 선원 작업 해야 하 선원 안전
fire, 전기 점 화원 될 있 그림 전반 배관 연결부 실링 피팅 미흡 현황 화재 현장 전체 흔적 공 장동 중심 되 공장 창 고동 위험물 창 고동 확대 형태 임 공 장동 은 층 구조 층 작업장 룸 층 작업장 사무실 구성 됨 공 장동 
ship, 펌프 케이싱 드레 홀 홀 펌프 축 보디 커버 드레 홀 과 펌프 케이싱 드레 연결 홀 최종 드레 홀 해양 환경관리공단 실린더 헤드 크랙 확인 손상 잠재 요소 제거 커버 개방 후 피스톤 상부 누수 상태 확인 배기관 매니폴드 분
ship,선박 운항 미숙 충돌 예방 규칙 따라 안전 수칙 대체 준 하 상대 선박 항로 예견 상대 선 지원 선박 과 교신 하 노력 해야 도 시행 하 선장 승선 한지 본선 대한 운항 경험 부족 대한 교육 운항 숙달 위한 노력 부족 상태 
ship,워 밍 필요 엔진 부분 별 헤드 시트 링 열팽창 차 의한 시트 링 이탈 방지 엔진 제조사 정비 주기 따른 부분 주기 점검 정비 후 기록 유지 철저 라이너 파공 모습 피스톤 밸브 링 블록 파편 손상 된 헤드 부분 파공 된 엔진
destroied,두께 강풍 견디 설계 된 유리창 파손 사고 발생 시공사 설명 따르 공사 설치 승강기 쇠줄 바람 요동치 유리창 파손 층 창문 닫 창틀 뒤틀리 유리창 깨지 사고 발생 사고 유리 파편 이상 날아가 차량 파손 침고 문헌 참고 문헌 
fire, 지속 성장 화재 확대 보인다 소방 당국 따르 천장 배관 열선 설치 작업 하 도중 튄 불꽃 스티로폼 옮겨 붙 로 인해 불붙 스티로폼 아래 주차장 있 차량 떨어지 옮겨 붙 불길 진 추정 그림 층 주차장 연소 상황 좌측면 그림 
fire,전기 과부하 인한 연구 실험실 화재 사고 목 사고 개요 사고 분류 화재 일시 분경 장소 대구 광역시 모대 학교 연구 실험실 피해 사항 연구 실험실 내부 시설 소실 소방서 추정 사고 발생 과정 연구 실험실 석사 졸업 실험실 별
fire,문 탈 하 화재 시 연기 화염 확대 통로 가 되 화 키웠 방화 구획 통과 케이블 관 통부 경우 그림 와 내화 충전재 시공 되 현장 상태 그림 과 구획 상태 가 불량 하 시공 되 연기 확산 방지 된 전선 발전기 무용지물 밀양 
ship,징계 선장 급 항해사 소형 선박 조종사 업무 정지 부선 선미 예인 하 항해 자선 예인선 길이 고려 체계 육안 레이더 관측 하 우현 선수 전방 어구 예망 하 충돌 위험 접근 어선 발견 충돌 사고 이르 교훈 시사점 부선 선미 예
fire,추정 인천 전자 공장 화재 반 사항 소 재 인천광역시 남동구 소재 화재 일시 화요일 발화 장소 층 사무실 개발 가 접 반자 상부 재산 피해 조사 인명 피해 사망 부상 발화 원인 전기 건물 현황 건물 지상 층 연면적 의 프리캐
ship,박 배수구 점검 황천 항해 대비 철저 소형 선박 기상 악화 예상 경우 조기 항조 치 장관리 선 전복 사건 유조선 폭발 사건 형망 어선 양승 시 한쪽 쏠림 현상 주의 양승 작업 전복 대비 하 구명동의 착용 유조선 화물창 세정 
ship,추진기 해녀 테왁 망사리 연결 줄 감기 해녀 가 추진기 사이 빨려 들어간 주요 원인 항구 안 물질 하 해녀 대한 안전 관리 소홀 과 해녀 의 주 일부 원인 해양 사고 관련자 징계 선장 소형 선박 조종사 업무 정지 항구 안 해
ship, 길 너비 깊이 좌현 주기관 손상 일시 장소 군산 외항 정계 회황 도중 메이커 모델 주요 제원 운전 시간 운전 시간 후 운전 시간 월 경과 해양 환경관리공단 예인 작업 종료 후 정계 회항 주기관 프로펠러 회전수 문제점 발견 
fire,밀양 병원 화재 금요일 오전 분경 경상남도 밀양시 위치 병원 전기 합선 추정 화재 가 발생 화재 가 발생 병원 철근 콘크리트 슬래브 지붕 구조 지상 층 건물 본관 건물 인접 하 요양 병원 사용 관동 불법 시공 된 연결 통로 
fire,고 대형 사고 가 발생 있 원인 인화 성 액체 가스 실내 저장 금지 위험물 입 출고 현황 가스 용기 노즐 철저 관리 
ship,교훈 침 전방 선군 경우 선장 보 하 조선 항해 시 인 당직 체제 유지 해양 사고 사례 좌초 화물선 좌초 사고 사고 명 화물선 좌초 사고 화물선 호 태풍 중심 놓이 풍파 영향 닻 끌려 개요 해 상 암초 좌초 되 사고 선체 파
ship, 묻 상태 등부표 손상 상태 폐타 자국 남 상태 해양 환경관리공단 당시 항로 해양 환경관리공단 작업 종료 후 근속 복귀 하 생각 안전 항로 최단 항로 항행 견 시 소홀 전한 항로 설정 견 철저 해양 환경관리공단 대룡 우현 손
ship,기관 고장 선명 총톤수 선박 주요 치수 주기관 출력 건조 일손 상 범위 청룡 호 길 너비 깊이 헤드 피스톤 라이너 피스톤 로드 피스톤 핀 푸시로드 윤활유 냉각 노즐 흡배기변 손상 일시 장소 군산 외항 정계 회항 도중 메이커 
destroied,내리 시작 오전 경우 시간 강우 최고 절정 누적 강우 기록 하 천시 오전 산양 저수지 제당 일부 가 무너졌 신고 접수 후 하류 인근 주민 대피 사고 현장 기록 그림 은 산양 저수지 제당 붕괴 모습 보여줌 산양 저수지 붕괴 사
ship, 당시 해상 시정 정도 북서풍 초속 불 파고 미터 해양 사고 통계 와 사고 사례 문어 통발 어구 모식 관련 사진 문어 통발 어구 모식도 관련 정보 선명 어선 호 선적항 완도군 완도읍 톤수 폐쇄 회로 티브이 영상 캡처 선 수박
fire,고시원 룸 화재 가 발생 그림 참조 계단 통해 피난 상황 화재 시 층 있 층 난간 뛰어내렸 옆 건물 지붕 피난 사망 병원 이송 그림 화재 고시원 복도 출처 고시원 넷 캡쳐 화재 원인 그림 화재 후 고시원 복도 출처 소방방 재
ship, 포항 예선 작업 좌현 발전기 화재 가 일어남 화재 진압 후 우현 발전기 교대 운전 조치 좌현 발전기 시동 모터 보조 마그네 틱 접점 불량 스파크 가 발생 로 인해 연결 케이블 화재 가 발생 과급기 에어 필터 옮겨 붙 해양 
fire, 시 에 작동 화재 발화 후 진압 사망 부상 당했 공장 에 소화기 옥내 소화전 설비 스프링클러 설비 층 자동 탐지 설비 설치 되 구획 목적 내장재 설치 되 발화 된 화재 가 내장재 착화 되 다량 가스 하 인명 피해 야기 한 
ship,남도 남 해 선원 선체 전복 선원 사망 사고 시장 소기 상해 상 경남 창원시 진해구 잠도 남 동방 해 상 날씨 파고 시정 재결 내용 사고 원인 갯벌 조개류 채취 어장 관리 선 선장 형망 틀 이용 하 바지락 채취 데릭 조작 미
fire,제천 스포츠센터 화재 목요일 오후 충청북도 제천시 위치 스포츠 센터 실화 추정 화재 가 발생 화재 가 발생 물 철근 콘크리트 슬래브 지붕 구조 지상 층 지하 층 건물 목욕탕 헬스 장 음식점 용도 사용 되 화재 발화 후 진압 
fire,응 대한 화학 열역학 특성 파악 사항 운전 매뉴얼 수록 여부 제품 생산 반응기 반응 폭주 이상 반응 반응 폭주 발생 폭 주반응 제어 대책 수립 여부 확인 발열 반응 동반 반응기 냉각 장치 이상 시 원료 공급 자동차 정전 시 
destroied, 소재 사고 일시 일요일 경 사고 장소 산양 저수지 제당 제체 재산 피해 농경지 침수 피해 가구 침수 인명 피해 사고 원인 저수지 제당 유실 시설 현황 저수지 축조 농업용 저수지 길 총저 수량 제원 가지 인근 논 농사 필요 
fire,사 따르 밀양 병원 전기 배선 이상 노후 되 차례 정전 발생 이상 징후 현상 도 적극 하 정전 시 병원 필수 전원 공급 하 가 발전시설 도 중환자실 엘리베이터 필요 설비 전원 공급 용량 확대 방지 시설 관리 상태 도 미흡 하
destroied,해운대 와 해안 끼 경우 강풍 유발 된 모래자갈 비산 하 유리창 충격 가하 현상 발생 있 이번 태풍 마 이삭 때 목격 태풍 직접 영향 받 부산 해운대 와 곳 고층 건물 시공 시 에 이상 성능 인증 받 창호 커튼 월 출입문 설
fire,불가 상태 사무실 위치 비상계단 통하 복도 연기 열기 이동 경로 피난 곤란 상황 추정 비상계단 접근 경로 설치 유리문 에 자식 출입 통제 시스템 설치 되 전자 출입증 비상계단 이용 불가 상태 자식 출입 통제 시스템 전원 차단
fire,작동식 스프링클러 헤드 설치 개요 안전 관리 유 사항 그림 작업장 부근 준비 작동식 밸브 시설 관리 준비 작동 스프링클러 설비 기동 감지기 설치 위치 적정 확인 주기 솔레노이드 밸브 주요 설비 작동 상태 확인 층 계단실 방화
ship, 원활 운영 도모 있 자력 도선 하 선박 선장 개항 현행 무역항 출입 경우 강제 도선 목적 부합 하 해당 개항 현행 무역항 도선 구역 안 조선 하 선장 자력 도선 실행 가능 강제 도선 할 때 와 부합 하 최소한 자격 갖춘 항
ship,스 추진기 상부 기어 박스 정기 점검 선박 상부 기어 박스 커버 개방 구동축 작동 부 고정 볼트 정기 확인 해양 환경관리공단 청정 선 외기 고장 선명 총톤수 선박 주요 치수 주기관 출력 건조 일 손상 범위 청정 길 너비 깊이
fire,연구실 가스 누출 의한 폭발 목 사고 개요 사고 분류 화재 폭발 일시 분경 장소 대전 소재 연구소 재해 사항 사망 부상 사고 발생 과정 회분 반응기 용량 사용 물 용재 사용 중합 실험 하 반응 초기 단계 드레 인라인 통해 가
fire,자동 방화 셔터 가 화재 시 작동 연기 유입 인한 피해 화염 인한 피해 사건 발생 후 지나 사고 역 구내 열기 매연 유독성 가스 채워져 지상 지하철 출입구 환기구 가스 와 연기 분출 피 난 상 황 처음 화재 발생 전동차 에 
ship,훈 시사점 유조선 화물창 세정 작업 잔존 유증 기 의한 폭발 위험 상존 하 검증 절 차서 따라 시행 해야 고인 화성 화물 양하 후 조심 실무 책임 자 가스 탐지기 선박 설비 된 안전 장비 대하 사용 목적 과 작 동법 숙 하 
ship,기어 종축 과 횡축 손상 야기 해양 환경관리공단 상부 기어 박스 개방 점검 필터 개방 점검 평소 정비 점검 불가 하부 기어 점 감안 정기 개방 점검 하부 베어링 하우징 간극 계측 요구 롤러 베어링 하우징 간극 계측 후 마모 
ship,비틀림 운전 의한 진동 충격 발생 주의 메이커 권고 사항 따라 외관 점검 정기 시행 미세 크랙 확인 경우 파손 전 교체 하 충격 따라 피로 가 누적 경우 이상 징후 절손 될 평상시 선박 진동 과 이음 발생 대한 철저 시행 사
fire,기 오염 상태 피해 적음 그림 화재 발생 후 건물 전경 그림 화재 발생 후 건물 전경 화재 원인 그림 층 추정 발화 위치 사망자 분포 발화 지점 층 주 계단 입구 개발 실과 접 의 정도 상태 장소 발화 지점 의심 할 특이 사
fire,자 고시원 총무 분경 소방대 현장 도착 시경 완진 지원 인력 출동 장비 인력 소방 경찰 기타 장비 펌프 차 탱크차 구급차 화재 현장 피난 상황 상황 층 내부 다수 고시원 룸 소실 피해 입 대부분 그을 림 확인 에서 화재 가 
ship,발생 추정 해양 환경관리공단 기상 악화 예상 철저 하 순찰 시행 소형 선박 경우 너울 파고 인한 침수 현상 발생 있 기상 상태 따라 정계 접안 시 계류 색 조절 해양 환경관리공단 황룡 우현 보 관 크랭크축 손상 선명 총톤수 
fire,과 농연 지하 층 승강장 출입 계단 타 상층부 퍼져 지하 층 대합실 개찰구 부분 도달 고온 상승 열기 지하 층 대합실 천정 부분 있 플라스틱 류 아크릴 엿가락 녹여 위치 도 아래쪽 부분 상대 열 의한 피해 사진 지하 층 승강
fire,생 원인 가스 용기 밸브 부분 파손 오랫동안 사용 가스 용기 밸브 부분 파손 모르 실험 시설 주변 정리 미비 실험실 사물 되 실험 필요 장비 물질 이동 때 방해 가 되 사고 위험 동종 사고 방지 대책 실험 시 가스 실험장 점
fire,압 실종 되 부상 당했으며 소방서 추산 재산 피해 가 발생 충주 화학 공장 화재 반 사항 소 재 충청북도 충주시 소재 화재 일시 금요일 분경 발화 장소 공장 층 작업장 재산 피해 소방서 추산 인명 피해 실종 부상 발화 원인 
fire,획 실 구획 된 장소 설치 단독 경보 형 감지기 화재 시각 구획 실에 경보 발할 있 감지기 연동 되 형태 확인 이전 생산 단독 경보 형 감지기 배터리 수명 정도 예비 전원 적정 한지 확인 유사시 피난 돕 위한 비상구 유도 설
destroied,지 시설 안전 등급 등급 부여 안전 등급 대한 설명 표 과 표 따르 안전 등급 등급 보조 부재 결함 발생 기능 발휘 에 지장 구성 증진 위하 일부 보수 필요 상태 설명 된다 농업용 저수지 시설 관리 하 농업용 저수지 모두 안
fire, 원거리 발화 원 점 되 순식간 확산 될 있 증기 공기 혼합물 폭발 인화점 자연 발화점 폭발 값 폭발 상한 값 피 해야 조건 화염 스파크 기타 점 화원 물질 자체 생성물 흡입 피할 상수도 하수도 떨어진 곳 둘 혼합 금지 물질
fire,분 주변 상황 발화 원인 공 장동 지붕 층 붕괴 된 상태 붕괴 된 부분 대한 조사 가 가함 공 장동 정상 상태 인화 성 유증 기 가 존재 하 방폭 지역 종 장소 유증 기 전기 점 화원 스파크 접촉 되 방폭형 전기 설비 사용 
fire,급 장치 주사기 메탄올 용기 구성 된 실험 기기 나노 섬유 만드 과정 전기 방사 장치 이용 하 이때 고전압 직류 전원 공급 장치 의해 주사기 와 메탄올 용기 사이 전위차 이용 함 메탄올 침지 된 나노 섬유 걷 때 고전압 형성
ship, 발생 선박 법 지위 호 침로 속력 노트 항로 안 항로 항행 선박 해당 한다 한편 호 인천항 항로 밖 위치 한 정박지 정박 닻 감아올린 뒤 항로 진입 항로 밖 항로 들어오 선박 해당 한다 항법 적용 충돌 사건 인천항 항로 항
fire,시 기관 책임 있 안전 담당 부서 안전 평가 받 사용 하가 받 후 사용 위험 물질 취급 주의 안전 표시 부착 특정 위험 요소 내포 하 위험 물질 대하 잠재 위험 알아내 안전 확보 위한 비치 안전 표시 부착 안전 교육 실시 취
ship, 되 추정 전손 처리 되 선장 포함 선원 사망 실종 됨 원인 태풍 조 우시 비상 조치 방법 미숙 항 방법 미숙 태풍 조우 비상 상황 시 선박 안전 관리 체제 규정 된 상황 안전 관리 절차 교훈 따라 대응 기상 정보 파악 항해
fire,기팬 모터 관련 부품 주위 온도 에서 이상 작동 차량 구조물 내화 성능 차량 지붕 장치 운반 부분 포함 하 객실 부분 과 격리 주요 점 화 장치 에너지 가연물 화재 하중 발생 원 사이 차량 몸체 부분 최악 상황 승객 전하 대
fire,조물 분말 형태 중간재 저장고 화재 현황 폭발 사고 국가 산업단지 위치 고밀 폴리에틸렌 공장 저장고 발생 용접 작업 하 발생 용접 불티 의해 저장고 잔존 하 가연 혼합기 가 연성 가스 분진 폭발 한 추정 폭발 사고 저장고 저
fire,방기 사용 여부 확인 참고 자료 폭발 위험 장소 전기 설비 너트 사용 방법 서산 화학 공장 화재 
fire, 있 장소 나화 직 화형 난방기 사용 여부 확인 참고 자료 폭발 위험 장소 전기 설비 너트 사용 방법 지설 계획 유지관리 관한 기술 지침 충주 화학 공장 화재 
fire,상태 지속 확인 실험 장소 이탈 자리 비울 경우 운영 실험 장비 대한 정보 사람 알려 안전 상태 유지 할 있 관리 실험장 일상 정기 점검 실시 실장 비 사용 전후 작동 상태 안전 장비 상태 점검 후 사용 사용 장비 경우 실험
destroied, 조 지하 지상 참고 문헌 건물 철근 콘크리트 조 지하 지상 참고 문헌 건물 철근 콘크리트 조 지하 지상 참고 문헌 그림 부산 해운대 해변 인근 산물 인한 강풍 사고 지점 도 사고 발생 상황 기상 상황 해운대 해변 북쪽 떨어
destroied,월 가능 내포 하 월 류 가능 대한 조기 대응 위해서 수지 수위계 측장 설치 가 필수 임 수위계 장비 설치 되 경우 에 수위계 측장 비설 치 요구 최소한 안전장치 마련 필요 참고 자료 한겨례 이천시 산양 저수지 붕괴 가구 침
ship,관리공단 라이너 외벽 침식 실린더 헤드 밸브 시트 접촉면 불량 실린더 블록 침식 라이너 칼라 체크 파 공부 확인 윤활유 분석 엔진 점검 시행 동종 엔진 사용 선박 황룡 대룡 대룡 대룡 대룡 해양 환경관리공단 대룡 좌현 발전기
ship,해양 사고 관련자 징계 호 항해사 급 항해사 업무 정지 화물창 세정 작업 하 잔존 화물 제거 위한 가스 프리 작업 과 보텀 플러싱 작업 하 절 차서 이행 임의 세정 작업 수행 폭발 사고 발생 해양 사고 통계 와 사고 사례 교
ship, 사용 잠그 진동 의해 풀리 정비 작업 후 정비 내용 재점검 할 기존 기관 정비 점검 기록부 리스트 구체 기록 유지 할 해양 환경관리공단 황룡 우현 추진기 클러치 콘 손상 선명 총톤수 선박 주요 치수 주기관 출력 건조 일손 
fire,학 과 석사 과정 학기 작업 미숙 의한 용융 액 누출 의한 소규모 화재 연구원 화상 재해 가 발생 용융 합금 실험 범위 온도 조건 수행 실험 전기 로 이용 해 융액 제조 제조 과정 화재 발생 예방 위해 불활성 기체 사용 과정
fire,초동 조치 미흡 기계 설비 령실 현장 화재 경보 무시 비상시 기관사 승객 안전 대피 조치 전무 화재 시 전동차 기관사 마스 콘 키 뽑 소지 대피 유사시 승객 수 동문 개방 방법 책 이번 지하철 방화 사고 인한 대형 사 사회 
ship, 와 교훈 관련 정보 선명 유조선 호 선적항 제주 시 톤수 선 수박 주기관 길 너비 깊이 디젤 기관 기 건조 부산 광역시 인원 선원 피해 상황 선원 부상 화물창 손상 사고 일시 장소 본국 이타 항 인근 해상 기상 해 상 날씨
fire, 폭발 발생 하 예방 대책 사고 발생 따른 인 피해 최소 위하 내산성 내화성 손 보호구 와 안면 보호구 착용 피부 노출 최소 있 실험복 착용 후 실험 임함 실험 수행 표준 안전 절차 준수 특정 위험 요소 내포 하 실험 대하 
fire,사망 부상 발화 원인 전기난로 사용 부주 로 추정 건물 현황 건물 지하 층 지상 층 연면적 의 철근 콘크리트 조 구조 건축 허가 득하 사용 승인 받 표 건물 현황 구분 면적 도 소방 설비 지하 층 다방 층 층 음식점 고시원 
fire,해 상층부 확대 층 중앙 계단 통해 출입구 화염 도달 전체 연기 인한 피해 층 대부분 그을음 피해 되 여자 화장실 피트 실 통해 확대 연기 유입 층 과 층 연기 인한 오염 대부분 피해 상태 중앙 계단 내부 옥탑 부분 벽체 하
fire,리 있 종합 총체 문제점 노출 다음 문제점 압축 있 가 안전 의식 화재 안전교육 결핍 방화 방화범 죄 증가 따른 대책 수립 미흡 대중 경계 심리 이완 지하철 화재 시 차량 운행 정지 화재 대한 초보 대처 의식 결여 재시 안전
fire,냉각 장치 작동 가능 인화 성 액체 사용 반응기 재운 전시 퍼지 여부 퍼지 방법 확인 인화 성 액체 유출 방지 반응기 하부 배출 밸브 이중 밸브 설치 유출 방지 설치 여부 인화 성 액체 용기 접 하 옮겨 담 경우 주입구 용기
ship,감 엔진 정지 통해 엔진 적 보호 조치 했 도 엔진 될 때 부하 상태 이상 연속 가동 손상 악화 엔진 이후 사후 처리 챔버 부실 점검 엔진 재가동 부 적정 트레 표면 필터 금속 발견 경우 금속 마찰 의한 중대 사고 로 하 크
fire,재해 예방 체험 수기 집 발간 일반인 생활 속 겪 화재 자연재해 경험담 모아 화재 자연재해 예방 체험 수기 작품집 형태 제작 무료 배포 체험 수기 작품집 작년 개최 화재 자연재해 예방 체험 수기 현상 공모 수 상작 엮 주변 
fire,해 진압 시도 하 평상 시 소화기 위치 확인 통해 진압 시도 하 주위 도움 구해서 진압 대피 시도 했 하 아쉬움 남 는다 그림 종로 고시원 사망자 발견 위치 출처 연합뉴스 안전 관리 유 사항 시설 관리 건물 사무실 허가 득하
ship, 주요 해양 사고 사례 와 교훈 
fire,사망 부상 당했 여자 목욕탕 사용 층 다수 사망자 가 발생 화재 당시 주출 입구 개방 상태 피난 경로 비상계단 진입로 다량 적재 목욕 용품 피난 상황 건물 는 소화기 옥내 소화전 설비 스프링클러 설비 설치 되 소방 시설 점검
destroied, 주변 모래자갈 비산 할 확률 고층 건물 파 손시 유리 파편 날아가 인근 피해 초래 배상 책임 위험 부담 하 상황 놓일 있 점 감안 때 모래자갈 과 비산 할 있 물체 가 주변 있 고층 건물 경우 산물 의한 충격 하중 도 견딜
fire, 되 휘발유 연소열 착화 된 내장 재 다량 가연 가스 와 가스 발생 전동차 내부 삽시간 고온 상태 만들 전동차 철구 조물 정도 고열 유리창 파손 차량 통로 경유 차량 화재 확대 사진 화재 시 고열로 전동차 내부 소손 된 모습
destroied,진 그림 과 해운대 풍속 관측 지점 그림 해운대 측지점 평균 풍속 시계열 부산 해운대 고층 빌딩 산물 강풍 사고 그림 해운대 측지점 의 평균 풍속 시계열 보여줌 최대 평균 풍속 새벽 발생 해운대 측지점 순간 최대 풍속 표 제
ship, 이후 선교 올라와 선장 보좌 호 인천항 항로 진입 후 날 침로 도로 정침 하 주기관 노트 항해 전속 항로 따라 항해 선장 날 인천대교 통과 전 가 앞서 선박 추월 하 상황 항해사 항해 당직 맡기 조타실 떠났 항해사 레이더 
ship,녀 물질 하 을 사건 당일 도 입출 항 반복 해녀 목격 동정 파악 선수 대기 승객 의해 시야 가 가려 시야 확보 위한 조치 취하 방경 계 함 교훈 시사점 해녀 사용 모자 오리발 테왁 가능 바다 식별 오렌지색 사용 해녀 물질 
fire, 대한 화재 안전 기술 측면 에서 대책 요약 해 지하철 기차 대중 이용 차량 과 다중 이용 시설 대해서 는 내장재 대한 불연화 조치 독성 가스 영향 고려 필요 가 화재 취약 대형 지하 공간 과 다중 이용 시설 대해서 는 시뮬
fire,림 화재 당시 상황 사진 출처 사 충주시 중원 산업단지 화학 공장 대형 화재 부상 현재 화재 진화 청주 일보 지원 인력 출동 장비 인력 소방 의용 소방 경찰 장비 펌프 화학 구조 구급 화재 현장 상황 발화 지점 공 장동 전체
fire,한 별도 장소 시약 미보 관 시약 고체 분말 상태 수분 의해 괴상 형태 변질 실험 물질 고유 위험 미 시약 질산칼륨 과염소산칼륨 위험물 안전 관리법 류 위험물 산화 성 고체 해당 되 물질 써 폭발물 제조 사용 물질 용 물질 
fire, 설치 플랙 시 블 배관 방폭형 설치 플랜지 나사산 산 미만 임 그림 화재 현장 미흡 사항 충주 화학 공장 화재 안전 관리 유 사항 공장 레이아웃 인화 성 액체 주원료 사용 작업장 생산 원료 제품 각동 주위 공터 적재 상태 
fire,실 연구실 복 지동 기숙사 식당 창고 동 철골 조 샌드위치 패널 반 창고 위험물 창 고동 철골 조 샌드위치 패널 옥내 저장 소창 고동 철골 조 샌드위치 패널 반 창 고경 비동 경비 실공 장동 철골 조 그라스 울 패널 업장 보
ship, 사례 교량 사고 일자 피해 규모 피해 원인 사망 사망 사망 사망 사망 사망 사망 사망 저녁 러시아워 시간 상판 붕괴 화물선 충돌 상판 붕괴 상판 붕괴 바지선 충돌 철도 교량 붕괴 객차 수몰 상판 붕괴 바지선 충돌 바지선 충
fire,특성 파악 사항 운전 매뉴얼 수록 제품 생산 반응기 반응 폭주 이상 반응 반응 폭주 발생 폭 주반응 제어 대책 수립 여부 확인 발열 반응 동반 반응기 냉각 장치 이상 시 원료 공급 자동차 정전 시 냉각 장치 작동 가능 인화 
fire, 가 계단 통해 피난 할 고시원 에 생계 형 노동자 거주 하 새벽 화재 가 발생 인명 피해 가 발생 보인다 종로 고시원 화재 반 사항 소 재 서울특별시 종로구 소재 화재 일시 월요일 발화 장소 층 재산 피해 조사 인명 피해 
ship, 항행 충돌 위험 느끼 호 향하 주간 신호등 비춰 경고 주기관 속 후진 하 도선 사 극우 전타 지시 항 동작 효과 거두 날 와 호 기술 한 와 충돌 원인 고찰 항법 적용 가 수역 시계 상태 충돌 사건 시계 가 인천항 항로 안
ship,고 위치 선 수박 주기관 건조 인원 피해 상황 사고 일시 장소 기상 해 상 길 너비 깊이 디젤 기관 전라남도 강진군 선장 낚시 승객 해녀 사망 분경 경상북도 경주시 감포읍 전촌항 날씨 북서풍 파고 시정 이상 해양 사고 통계 
fire, 되 전소 되 층 출입구 방화문 수열 인해 뒤틀린 상태 연기 유입 경로 화재 원인 화재 관동 층 응급실 탕 비실 천장 최초 발화 되 화재 원인 전기 원인 추정 사고 현장 문제점 그림 밀양 병원 층 개략 도 관리 미흡 일부 기
ship,안정기 용량 추진기 해양 환경관리공단 정계 육전 연결 원인 알 과전압 발생 즉시 전원 차단 전반 전기 계통 점검 결과 추진기 시스템 작동 불능 형광 안정기 손상 됨 해양 환경관리공단 전기 수리 전문 업체 의뢰 양현 추진기 긴
fire,소화제 물 포말 사용 금지 보호구 환기 시설 눈 보호 세안 설비 와 비상 세척 설비 설치 보호 화학 안전 장갑 화학 호흡 보호구 필요 화학 물질 특징 과 약품 처리 대하 모르 연구 활동 종사자 가 실험 후 소량 아연 분말 일
fire,급 주의 참고 사항 메탄올 등급 단계 보건 화재 반응 성 주요 건강 위험 피부 자극 눈 자극 중추 신경 계통 억제 신경 이상 물리 위험 가연 액체 증기 증기 증발 연소 야기 할 화재 폭발 위험 화재 위험 증기 공기 증기 가스
fire,잠재 위험 알아내 안전 확보 위한 표준 안전 절차 안전 실험 위한 표준 안전 매뉴얼 작성 교육 실시 절차 준수 참고 사항 마그네슘 등급 단계 보건 화재 반응 성 주요 건강 위험 표적 장기 주요 영향 보 된 물리 위험 고인 화
ship, 사고 사례 와 교훈 선박 선박 모습 현장 사진 선박 모습 관련 정보 손상 된 페어 리더 끊어진 계류 줄 선명 선적항 톤수 선 주요 치수 박 주기관 건조 인원 피해 상황 액체 화학 품 산 운반선 호제 주시 길 너비 깊이 디젤
fire, 장비 펌프 차 탱크차 구급차 화재 현장 상황 건물 외부 전체 건물 외부 정도 건물 의 층 물품 반 입구 통해 연기 분출 건물 내부 층 층 피해 상태 층 중심 층 주 계단 연기 오염 상태 피해 적음 층 클린 룸 형태 작업장 
ship, 하 윈치 작업 동시 수행 주의력 부족 선박 과 추돌 위험 감 하 항해사 예인선 운항 술 부족 인 작업 윈치 조작 조타 인 집중력 분산 방지 안전 운항 술 교육 강화 해양 환경관리공단 황룡 등부표 손상 선명 총톤수 선박 주요
ship,생 대한 시행 사고 미연 방지 해양 환경관리공단 우현 주기관 크랙 발생 좌현 과 마찬가지 미세 크랙 발생 동일 사고 위험 상존 절단 상태 절단면 해양 환경관리공단 대룡 좌현 주기관 손상 선명 총톤수 선박 주요 치수 주기관 출
ship,원 하 도선사 날 선수 방위 양묘 후 좌현 선회 날 인천항 센터 위치 이동 보고 하 이때 센터 인천대교 부근 호가 남하 참 하 통보 받 호 초인 하 도선사 정확 속력 확인 가 떨어져 서두르 호 앞질러 항로 진입 있 생각 하 
ship,선박 주요 치수 주기관 출력 건조 일손 상 범위 손상 일시 황룡 호 길 너비 깊이 크랭크축 메인 베어링 크랭크 핀 베어링 스러스트 베어링 보 기관 일반 제원 정기 수리 일자 개방 후 가동 시간 수리 기간 해양 환경관리공단 중
destroied, 협회 언론 보도 하 사고 자료 사고 위치 정보 추가 사고 아카이브 작성 해당 아카이브 사이트 열 가능 그림 은 사고 아카이브 기록 된 해운대 인근 지역 발생 강풍 사고 보여준다 건물 제외 층 이상 고층 건물 창호 가 깨지 
fire,험실 비치 물질 안전 보건 자료 활용 화학 물질 특성 과 취급 방법 대한 안전 정보 사전 숙 후 취급 실험실 발생 가능 화재 고려 소화기 구입 지정 위치 보관 실험 자 소화기 위치 와 사용법 숙 제공 서울 대학교 환경 안전원
